ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     883        74.1603       219.0992       668.1793         9.0184          -9819.5404       558.3275         0.0000         0.0000         0.0000          -8290.7557         0.0000     -8290.7557     -8290.7557         0.0000            366.0182       341.3152   1000000.0000       366.0182       341.3152
ENERGY:     884        64.9647       215.2130       667.5392         8.4194          -9809.7278       551.6267         0.0000         0.0000         0.0000          -8301.9649         0.0000     -8301.9649     -8301.9649         0.0000            363.7287       339.3633   1000000.0000       363.7287       339.3633
ENERGY:     885        65.0616       215.2318       667.5485         8.4252          -9809.9616       551.7342         0.0000         0.0000         0.0000          -8301.9603         0.0000     -8301.9603     -8301.9603         0.0000            363.7802       339.4075   1000000.0000       363.7802       339.4075
ENERGY:     886        64.9742       215.2147       667.5401         8.4199          -9809.7512       551.6373         0.0000         0.0000         0.0000          -8301.9649         0.0000     -8301.9649     -8301.9649         0.0000            363.7339       339.3677   1000000.0000       363.7339       339.3677
ENERGY:     887        64.3929       216.8497       668.0817         8.7581          -9818.4252       554.7844         0.0000         0.0000         0.0000          -8305.5584         0.0000     -8305.5584     -8305.5584         0.0000            366.1734       342.2785   1000000.0000       366.1734       342.2785
ENERGY:     888        69.2420       221.7131       668.9189         9.5295          -9825.7400       560.2150         0.0000         0.0000         0.0000          -8296.1216         0.0000     -8296.1216     -8296.1216         0.0000            368.5794       345.1583   1000000.0000       368.5794       345.1583
ENERGY:     889        64.0531       216.2096       667.9363         8.6459          -9816.6208       553.9067         0.0000         0.0000         0.0000          -8305.8691         0.0000     -8305.8691     -8305.8691         0.0000            365.6408       341.6417   1000000.0000       365.6408       341.6417
ENERGY:     890        64.0752       216.2665       667.9502         8.6562          -9816.8045       553.9896         0.0000         0.0000         0.0000          -8305.8669         0.0000     -8305.8669     -8305.8669         0.0000            365.6940       341.7053   1000000.0000       365.6940       341.7053
ENERGY:     891        64.0552       216.2153       667.9377         8.6469          -9816.6392       553.9149         0.0000         0.0000         0.0000          -8305.8692         0.0000     -8305.8692     -8305.8692         0.0000            365.6462       341.6481   1000000.0000       365.6462       341.6481
ENERGY:     892        63.4407       218.2250       668.3894         8.9782          -9826.7255       557.6623         0.0000         0.0000         0.0000          -8310.0298         0.0000     -8310.0298     -8310.0298         0.0000            366.3990       342.1656   1000000.0000       366.3990       342.1656
ENERGY:     893        67.6469       223.4237       669.0930         9.6454          -9835.1703       563.9517         0.0000         0.0000         0.0000          -8301.4096         0.0000     -8301.4096     -8301.4096         0.0000            367.2140       342.7617   1000000.0000       367.2140       342.7617
ENERGY:     894        63.2051       217.6580       668.2946         8.8981          -9825.1222       556.8587         0.0000         0.0000         0.0000          -8310.2075         0.0000     -8310.2075     -8310.2075         0.0000            366.2702       342.0758   1000000.0000       366.2702       342.0758
ENERGY:     895        63.2224       217.7106       668.3038         8.9057          -9825.2838       556.9359         0.0000         0.0000         0.0000          -8310.2054         0.0000     -8310.2054     -8310.2054         0.0000            366.2833       342.0850   1000000.0000       366.2833       342.0850
ENERGY:     896        63.2068       217.6633       668.2955         8.8989          -9825.1385       556.8664         0.0000         0.0000         0.0000          -8310.2076         0.0000     -8310.2076     -8310.2076         0.0000            366.2715       342.0767   1000000.0000       366.2715       342.0767
ENERGY:     897        65.7829       217.4559       668.8930         9.0736          -9836.1758       561.4345         0.0000         0.0000         0.0000          -8313.5360         0.0000     -8313.5360     -8313.5360         0.0000            369.5926       344.6172   1000000.0000       369.5926       344.6172
ENERGY:     898        74.5712       220.8225       669.8295         9.7499          -9845.1629       569.0945         0.0000         0.0000         0.0000          -8301.0954         0.0000     -8301.0954     -8301.0954         0.0000            372.9854       347.2779   1000000.0000       372.9854       347.2779
