# step Etot Epot T p 
4485 -8923.7707 -8923.7707 0.0 471.2845 
4486 -8925.2213 -8925.2213 0.0 471.1751 
4487 -8873.1231 -8873.1231 0.0 458.4115 
4488 -8925.4809 -8925.4809 0.0 470.0667 
4489 -8925.5311 -8925.5311 0.0 470.3878 
4490 -8906.8379 -8906.8379 0.0 465.7378 
4491 -8925.9861 -8925.9861 0.0 469.8097 
4492 -8925.9823 -8925.9823 0.0 469.8679 
4493 -8925.9863 -8925.9863 0.0 469.8154 
4494 -8925.9863 -8925.9863 0.0 469.8148 
4495 -8925.9863 -8925.9863 0.0 469.8143 
4496 -8925.9863 -8925.9863 0.0 469.8148 
4497 -8913.3916 -8913.3916 0.0 468.4856 
4498 -8926.4755 -8926.4755 0.0 469.634 
4499 -8926.4706 -8926.4706 0.0 469.6529 
4500 -8926.4755 -8926.4755 0.0 469.6358 
4501 -8926.4755 -8926.4755 0.0 469.6353 
4502 -8915.4587 -8915.4587 0.0 474.6902 
4503 -8926.9675 -8926.9675 0.0 470.5546 
4504 -8926.9639 -8926.9639 0.0 470.4632 
4505 -8926.9676 -8926.9676 0.0 470.5454 
4506 -8926.9676 -8926.9676 0.0 470.5463 
4507 -8926.9676 -8926.9676 0.0 470.5454 
4508 -8915.6513 -8915.6513 0.0 471.4701 
4509 -8927.4524 -8927.4524 0.0 470.7676 
4510 -8927.4482 -8927.4482 0.0 470.7464 
4511 -8927.4526 -8927.4526 0.0 470.7654 
4512 -8927.4527 -8927.4527 0.0 470.7656 
4513 -8927.4527 -8927.4527 0.0 470.7657 
4514 -8927.4527 -8927.4527 0.0 470.7656 
4515 -8919.608 -8919.608 0.0 474.0316 
4516 -8927.9659 -8927.9659 0.0 471.4838 
4517 -8927.9611 -8927.9611 0.0 471.4135 
4518 -8927.9659 -8927.9659 0.0 471.4767 
4519 -8927.9659 -8927.9659 0.0 471.481 
4520 -8927.9659 -8927.9659 0.0 471.4837 
4521 -8923.0774 -8923.0774 0.0 469.792 
4522 -8928.5277 -8928.5277 0.0 471.1305 
4523 -8928.5225 -8928.5225 0.0 471.1673 
4524 -8928.5279 -8928.5279 0.0 471.1341 
4525 -8928.5279 -8928.5279 0.0 471.1335 
4526 -8928.5279 -8928.5279 0.0 471.1341 
4527 -8923.3723 -8923.3723 0.0 463.7383 
4528 -8929.004 -8929.004 0.0 469.5271 
4529 -8925.2799 -8925.2799 0.0 465.2814 
4530 -8929.4843 -8929.4843 0.0 468.5083 
4531 -8926.6846 -8926.6846 0.0 466.7856 
4532 -8929.9603 -8929.9603 0.0 468.0833 
4533 -8927.7875 -8927.7875 0.0 469.8584 
4534 -8930.4377 -8930.4377 0.0 468.6619 
4535 -8928.8303 -8928.8303 0.0 469.8663 
4536 -8930.9271 -8930.9271 0.0 469.0993 
4537 -8930.9059 -8930.9059 0.0 469.1848 
4538 -8930.9268 -8930.9268 0.0 469.108 
4539 -8930.9271 -8930.9271 0.0 469.1002 
4540 -8929.8719 -8929.8719 0.0 469.5178 
4541 -8931.4402 -8931.4402 0.0 469.2924 
4542 -8931.4248 -8931.4248 0.0 469.3211 
4543 -8931.44 -8931.44 0.0 469.2953 
4544 -8931.4402 -8931.4402 0.0 469.2927 
4545 -8930.5337 -8930.5337 0.0 466.934 
4546 -8931.9482 -8931.9482 0.0 468.4441 
4547 -8931.9342 -8931.9342 0.0 468.2983 
4548 -8931.9479 -8931.9479 0.0 468.4296 
4549 -8931.9482 -8931.9482 0.0 468.4426 
4550 -8931.9482 -8931.9482 0.0 468.4441 
4551 -8930.5586 -8930.5586 0.0 464.1917 
4552 -8932.3772 -8932.3772 0.0 467.0919 
4553 -8932.3591 -8932.3591 0.0 466.8089 
4554 -8932.377 -8932.377 0.0 467.0637 
4555 -8932.3772 -8932.3772 0.0 467.0891 
4556 -8930.8246 -8930.8246 0.0 467.1938 
4557 -8932.7716 -8932.7716 0.0 467.1599 
4558 -8932.7525 -8932.7525 0.0 467.1708 
4559 -8932.7712 -8932.7712 0.0 467.1612 
4560 -8932.7716 -8932.7716 0.0 467.16 
4561 -8931.0665 -8931.0665 0.0 465.1327 
4562 -8933.145 -8933.145 0.0 466.5947 
4563 -8933.1235 -8933.1235 0.0 466.457 
4564 -8933.1449 -8933.1449 0.0 466.5809 
4565 -8933.145 -8933.145 0.0 466.5933 
4566 -8931.0614 -8931.0614 0.0 468.3658 
4567 -8933.484 -8933.484 0.0 467.115 
4568 -8933.4601 -8933.4601 0.0 467.2493 
4569 -8933.4838 -8933.4838 0.0 467.1285 
4570 -8933.484 -8933.484 0.0 467.1164 
4571 -8933.484 -8933.484 0.0 467.1162 
4572 -8933.484 -8933.484 0.0 467.1164 
4573 -8930.8714 -8930.8714 0.0 466.6135 
4574 -8933.7929 -8933.7929 0.0 467.0338 
4575 -8931.2251 -8931.2251 0.0 465.3821 
4576 -8934.1189 -8934.1189 0.0 466.6612 
4577 -8934.0904 -8934.0904 0.0 466.5446 
4578 -8934.1188 -8934.1188 0.0 466.6496 
4579 -8934.1189 -8934.1189 0.0 466.6601 
4580 -8934.1189 -8934.1189 0.0 466.6602 
4581 -8934.1189 -8934.1189 0.0 466.6603 
4582 -8934.1189 -8934.1189 0.0 466.6602 
4583 -8930.9859 -8930.9859 0.0 462.6765 
4584 -8934.4307 -8934.4307 0.0 465.7843 
4585 -8929.6228 -8929.6228 0.0 464.7474 
4586 -8934.6977 -8934.6977 0.0 465.6428 
4587 -8929.7603 -8929.7603 0.0 467.9979 
4588 -8934.9872 -8934.9872 0.0 466.1466 
4589 -8934.9357 -8934.9357 0.0 466.3526 
4590 -8934.9871 -8934.9871 0.0 466.1673 
4591 -8934.9873 -8934.9873 0.0 466.1487 
4592 -8929.6578 -8929.6578 0.0 462.0661 
4593 -8935.2954 -8935.2954 0.0 465.4323 
4594 -8935.2391 -8935.2391 0.0 465.1176 
4595 -8935.2947 -8935.2947 0.0 465.4011 
4596 -8935.2954 -8935.2954 0.0 465.4292 
4597 -8935.2955 -8935.2955 0.0 465.4301 
4598 -8935.2954 -8935.2954 0.0 465.4303 
4599 -8935.2955 -8935.2955 0.0 465.4301 
4600 -8930.2818 -8930.2818 0.0 466.2371 
4601 -8935.632 -8935.632 0.0 465.6522 
4602 -8935.5787 -8935.5787 0.0 465.7321 
4603 -8935.6312 -8935.6312 0.0 465.6605 
4604 -8935.632 -8935.632 0.0 465.653 
4605 -8935.632 -8935.632 0.0 465.6524 
4606 -8935.632 -8935.632 0.0 465.6522 
4607 -8930.0717 -8930.0717 0.0 464.9092 
4608 -8935.9163 -8935.9163 0.0 465.5802 
4609 -8930.8696 -8930.8696 0.0 464.5536 
4610 -8936.1903 -8936.1903 0.0 465.4506 
4611 -8936.1368 -8936.1368 0.0 465.3849 
4612 -8936.1896 -8936.1896 0.0 465.4443 
4613 -8936.1902 -8936.1902 0.0 465.45 
4614 -8936.1903 -8936.1903 0.0 465.4505 
4615 -8936.1903 -8936.1903 0.0 465.4506 
4616 -8932.7573 -8932.7573 0.0 464.0686 
4617 -8936.509 -8936.509 0.0 465.1976 
4618 -8936.4721 -8936.4721 0.0 465.1025 
4619 -8936.5085 -8936.5085 0.0 465.1883 
4620 -8936.509 -8936.509 0.0 465.1967 
4621 -8936.509 -8936.509 0.0 465.1967 
4622 -8936.509 -8936.509 0.0 465.1967 
4623 -8934.3851 -8934.3851 0.0 465.4191 
4624 -8936.8852 -8936.8852 0.0 465.3139 
4625 -8936.8598 -8936.8598 0.0 465.3374 
4626 -8936.8851 -8936.8851 0.0 465.3163 
4627 -8936.8852 -8936.8852 0.0 465.3141 
4628 -8934.7881 -8934.7881 0.0 462.0928 
4629 -8937.2447 -8937.2447 0.0 464.4764 
4630 -8937.2204 -8937.2204 0.0 464.2507 
4631 -8937.2446 -8937.2446 0.0 464.4539 
4632 -8937.2447 -8937.2447 0.0 464.4724 
4633 -8937.2447 -8937.2447 0.0 464.4731 
4634 -8937.2447 -8937.2447 0.0 464.4724 
4635 -8935.3711 -8935.3711 0.0 464.0052 
4636 -8937.6068 -8937.6068 0.0 464.3912 
4637 -8936.1623 -8936.1623 0.0 464.3275 
4638 -8938.0011 -8938.0011 0.0 464.4213 
4639 -8937.984 -8937.984 0.0 464.4213 
4640 -8938.0009 -8938.0009 0.0 464.4215 
4641 -8938.0011 -8938.0011 0.0 464.4214 
4642 -8938.0011 -8938.0011 0.0 464.4213 
4643 -8936.8825 -8936.8825 0.0 465.0407 
4644 -8938.4225 -8938.4225 0.0 464.6776 
4645 -8938.4076 -8938.4076 0.0 464.7215 
4646 -8938.4222 -8938.4222 0.0 464.6821 
4647 -8938.4225 -8938.4225 0.0 464.678 
4648 -8938.4225 -8938.4225 0.0 464.6776 
4649 -8937.0087 -8937.0087 0.0 461.7169 
4650 -8938.8019 -8938.8019 0.0 463.7901 
4651 -8938.7855 -8938.7855 0.0 463.5908 
4652 -8938.8017 -8938.8017 0.0 463.7703 
4653 -8938.802 -8938.802 0.0 463.7868 
4654 -8938.802 -8938.802 0.0 463.7851 
4655 -8938.8018 -8938.8018 0.0 463.7837 
4656 -8936.681 -8936.681 0.0 463.9106 
4657 -8939.1121 -8939.1121 0.0 463.861 
4658 -8939.0884 -8939.0884 0.0 463.8768 
4659 -8939.1119 -8939.1119 0.0 463.8626 
4660 -8939.1118 -8939.1118 0.0 463.8615 
4661 -8937.3032 -8937.3032 0.0 462.1286 
4662 -8939.443 -8939.443 0.0 463.4119 
4663 -8939.4228 -8939.4228 0.0 463.292 
4664 -8939.4427 -8939.4427 0.0 463.4 
4665 -8939.443 -8939.443 0.0 463.4101 
4666 -8939.443 -8939.443 0.0 463.4119 
4667 -8937.7297 -8937.7297 0.0 464.8758 
4668 -8939.7861 -8939.7861 0.0 463.8713 
4669 -8939.7665 -8939.7665 0.0 463.9798 
4670 -8939.7859 -8939.7859 0.0 463.8822 
4671 -8939.7861 -8939.7861 0.0 463.8738 
4672 -8939.7861 -8939.7861 0.0 463.8746 
4673 -8939.786 -8939.786 0.0 463.8755 
4674 -8939.7861 -8939.7861 0.0 463.8747 
4675 -8937.9532 -8937.9532 0.0 464.6505 
4676 -8940.0882 -8940.0882 0.0 464.1239 
4677 -8940.0695 -8940.0695 0.0 464.1844 
4678 -8940.0881 -8940.0881 0.0 464.13 
4679 -8940.0883 -8940.0883 0.0 464.1265 
4680 -8940.0882 -8940.0882 0.0 464.1262 
4681 -8940.0883 -8940.0883 0.0 464.1265 
4682 -8938.042 -8938.042 0.0 464.049 
4683 -8940.353 -8940.353 0.0 464.1439 
4684 -8940.3302 -8940.3302 0.0 464.1446 
4685 -8940.3529 -8940.3529 0.0 464.144 
4686 -8940.353 -8940.353 0.0 464.1439 
4687 -8940.3531 -8940.3531 0.0 464.1439 
4688 -8940.3531 -8940.3531 0.0 464.1439 
4689 -8938.9583 -8938.9583 0.0 462.819 
4690 -8940.6412 -8940.6412 0.0 463.7946 
4691 -8940.6255 -8940.6255 0.0 463.705 
4692 -8940.6412 -8940.6412 0.0 463.7857 
4693 -8940.6412 -8940.6412 0.0 463.7894 
4694 -8940.6413 -8940.6413 0.0 463.7907 
4695 -8940.6413 -8940.6413 0.0 463.7911 
4696 -8940.6413 -8940.6413 0.0 463.7907 
4697 -8939.6557 -8939.6557 0.0 464.4843 
4698 -8940.9451 -8940.9451 0.0 464.0521 
4699 -8940.9332 -8940.9332 0.0 464.1016 
4700 -8940.945 -8940.945 0.0 464.0572 
4701 -8940.9452 -8940.9452 0.0 464.0532 
4702 -8939.8044 -8939.8044 0.0 464.8986 
4703 -8941.2201 -8941.2201 0.0 464.3516 
4704 -8941.2072 -8941.2072 0.0 464.414 
4705 -8941.2201 -8941.2201 0.0 464.3579 
4706 -8940.1471 -8940.1471 0.0 465.5062 
4707 -8941.4729 -8941.4729 0.0 464.7477 
4708 -8941.4602 -8941.4602 0.0 464.8319 
4709 -8941.4728 -8941.4728 0.0 464.7562 
4710 -8941.4728 -8941.4728 0.0 464.7489 
4711 -8940.7275 -8940.7275 0.0 464.7405 
4712 -8941.747 -8941.747 0.0 464.7892 
4713 -8941.7371 -8941.7371 0.0 464.7918 
4714 -8941.7468 -8941.7468 0.0 464.7896 
4715 -8941.7469 -8941.7469 0.0 464.7892 
4716 -8941.747 -8941.747 0.0 464.7892 
4717 -8941.2168 -8941.2168 0.0 463.6646 
4718 -8942.019 -8942.019 0.0 464.4205 
4719 -8942.011 -8942.011 0.0 464.352 
4720 -8942.019 -8942.019 0.0 464.4137 
4721 -8942.019 -8942.019 0.0 464.4188 
4722 -8941.8116 -8941.8116 0.0 463.5329 
4723 -8942.3141 -8942.3141 0.0 464.0781 
4724 -8942.3097 -8942.3097 0.0 464.0284 
4725 -8942.3139 -8942.3139 0.0 464.0733 
4726 -8942.3141 -8942.3141 0.0 464.0776 
4727 -8942.3574 -8942.3574 0.0 464.4567 
4728 -8939.8561 -8939.8561 0.0 464.51 
4729 -8942.6455 -8942.6455 0.0 464.3154 
4730 -8942.6432 -8942.6432 0.0 464.3328 
4731 -8942.6455 -8942.6455 0.0 464.3172 
4732 -8942.6454 -8942.6454 0.0 464.3168 
4733 -8942.6455 -8942.6455 0.0 464.3172 
4734 -8942.9016 -8942.9016 0.0 465.4799 
4735 -8941.2836 -8941.2836 0.0 466.3424 
4736 -8943.0197 -8943.0197 0.0 465.0968 
4737 -8943.0188 -8943.0188 0.0 465.1368 
4738 -8943.0197 -8943.0197 0.0 465.1009 
4739 -8943.0197 -8943.0197 0.0 465.1005 
4740 -8943.0197 -8943.0197 0.0 465.1009 
4741 -8943.4375 -8943.4375 0.0 464.9508 
4742 -8942.3685 -8942.3685 0.0 464.5246 
4743 -8943.4671 -8943.4671 0.0 465.0052 
4744 -8943.4663 -8943.4663 0.0 465.0006 
4745 -8943.4672 -8943.4672 0.0 465.0047 
4746 -8943.4669 -8943.4669 0.0 465.0044 
4747 -8943.4672 -8943.4672 0.0 465.0047 
4748 -8943.8858 -8943.8858 0.0 465.6184 
4749 -8942.9358 -8942.9358 0.0 465.9848 
4750 -8943.9051 -8943.9051 0.0 465.5297 
4751 -8943.9049 -8943.9049 0.0 465.5389 
4752 -8943.9051 -8943.9051 0.0 465.5319 
4753 -8943.9051 -8943.9051 0.0 465.5326 
4754 -8943.9051 -8943.9051 0.0 465.5319 
4755 -8944.4286 -8944.4286 0.0 465.1139 
4756 -8943.851 -8943.851 0.0 464.5183 
4757 -8944.425 -8944.425 0.0 465.0613 
4758 -8944.4283 -8944.4283 0.0 465.1036 
4759 -8944.4283 -8944.4283 0.0 465.114 
4760 -8944.7933 -8944.7933 0.0 465.5335 
4761 -8943.6715 -8943.6715 0.0 465.8724 
4762 -8944.8226 -8944.8226 0.0 465.4511 
4763 -8944.8228 -8944.8228 0.0 465.4596 
4764 -8944.8228 -8944.8228 0.0 465.457 
4765 -8944.8229 -8944.8229 0.0 465.4564 
4766 -8944.9176 -8944.9176 0.0 466.8538 
4767 -8942.996 -8942.996 0.0 468.2587 
4768 -8945.0854 -8945.0854 0.0 466.2378 
4769 -8945.0848 -8945.0848 0.0 466.2998 
4770 -8945.0854 -8945.0854 0.0 466.2582 
4771 -8945.0853 -8945.0853 0.0 466.251 
4772 -8945.0853 -8945.0853 0.0 466.2572 
4773 -8945.0854 -8945.0854 0.0 466.2582 
4774 -8945.0788 -8945.0788 0.0 467.4759 
4775 -8945.3221 -8945.3221 0.0 466.8677 
4776 -8945.3206 -8945.3206 0.0 466.9288 
4777 -8945.322 -8945.322 0.0 466.879 
4778 -8945.3221 -8945.3221 0.0 466.8677 
4779 -8945.1436 -8945.1436 0.0 468.129 
4780 -8945.5415 -8945.5415 0.0 467.4103 
4781 -8945.5387 -8945.5387 0.0 467.483 
4782 -8945.5415 -8945.5415 0.0 467.421 
4783 -8945.3005 -8945.3005 0.0 468.7853 
4784 -8945.7667 -8945.7667 0.0 467.9994 
4785 -8945.7625 -8945.7625 0.0 468.0807 
4786 -8945.7666 -8945.7666 0.0 468.0076 
4787 -8945.7667 -8945.7667 0.0 468.0004 
4788 -8945.7667 -8945.7667 0.0 467.9994 
4789 -8945.6316 -8945.6316 0.0 468.6309 
4790 -8946.036 -8946.036 0.0 468.3159 
4791 -8946.0331 -8946.0331 0.0 468.2866 
4792 -8946.0361 -8946.0361 0.0 468.3129 
4793 -8946.036 -8946.036 0.0 468.3134 
4794 -8946.0361 -8946.0361 0.0 468.3129 
4795 -8945.8719 -8945.8719 0.0 468.2248 
4796 -8946.3225 -8946.3225 0.0 468.3102 
4797 -8946.3192 -8946.3192 0.0 468.3133 
4798 -8946.3225 -8946.3225 0.0 468.3105 
4799 -8946.3225 -8946.3225 0.0 468.3103 
4800 -8946.3225 -8946.3225 0.0 468.3102 
4801 -8946.1754 -8946.1754 0.0 468.6041 
4802 -8946.6212 -8946.6212 0.0 468.468 
4803 -8946.6182 -8946.6182 0.0 468.4542 
4804 -8946.6212 -8946.6212 0.0 468.4666 
4805 -8946.6212 -8946.6212 0.0 468.4678 
4806 -8946.6212 -8946.6212 0.0 468.4679 
4807 -8946.3759 -8946.3759 0.0 469.0893 
4808 -8946.899 -8946.899 0.0 468.7419 
4809 -8946.8966 -8946.8966 0.0 468.7152 
4810 -8946.899 -8946.899 0.0 468.7392 
4811 -8946.899 -8946.899 0.0 468.7402 
4812 -8946.899 -8946.899 0.0 468.7392 
4813 -8946.6713 -8946.6713 0.0 468.5516 
4814 -8947.1708 -8947.1708 0.0 468.6641 
4815 -8947.1684 -8947.1684 0.0 468.6718 
4816 -8947.1709 -8947.1709 0.0 468.6648 
4817 -8947.1708 -8947.1708 0.0 468.6647 
4818 -8947.1709 -8947.1709 0.0 468.6648 
4819 -8946.9305 -8946.9305 0.0 467.9625 
4820 -8947.4275 -8947.4275 0.0 468.3779 
4821 -8947.4253 -8947.4253 0.0 468.4069 
4822 -8947.4276 -8947.4276 0.0 468.3807 
4823 -8947.4276 -8947.4276 0.0 468.3804 
4824 -8947.4276 -8947.4276 0.0 468.3807 
4825 -8947.3463 -8947.3463 0.0 468.4886 
4826 -8947.7083 -8947.7083 0.0 468.4424 
4827 -8947.7628 -8947.7628 0.0 468.9686 
4828 -8945.6109 -8945.6109 0.0 469.3674 
4829 -8948.0032 -8948.0032 0.0 468.7348 
4830 -8948.0017 -8948.0017 0.0 468.7591 
4831 -8948.0034 -8948.0034 0.0 468.7381 
4832 -8948.0033 -8948.0033 0.0 468.7378 
4833 -8948.0034 -8948.0034 0.0 468.7381 
4834 -8921.2894 -8921.2894 0.0 463.5164 
4835 -8948.5724 -8948.5724 0.0 468.2196 
4836 -8948.3001 -8948.3001 0.0 467.8377 
4837 -8948.5692 -8948.5692 0.0 468.1826 
4838 -8948.5722 -8948.5722 0.0 468.216 
4839 -8948.5724 -8948.5724 0.0 468.2193 
4840 -8946.2933 -8946.2933 0.0 471.7945 
4841 -8949.6386 -8949.6386 0.0 469.5156 
4842 -8949.6069 -8949.6069 0.0 469.7441 
4843 -8949.6384 -8949.6384 0.0 469.5385 
4844 -8949.6387 -8949.6387 0.0 469.5203 
4845 -8948.2736 -8948.2736 0.0 465.9585 
4846 -8950.5501 -8950.5501 0.0 468.1401 
4847 -8950.5288 -8950.5288 0.0 467.9215 
4848 -8950.55 -8950.55 0.0 468.1182 
4849 -8950.5501 -8950.5501 0.0 468.1332 
4850 -8948.3135 -8948.3135 0.0 468.6258 
4851 -8951.1826 -8951.1826 0.0 468.3149 
4852 -8951.1545 -8951.1545 0.0 468.3507 
4853 -8951.1823 -8951.1823 0.0 468.3186 
4854 -8951.1826 -8951.1826 0.0 468.3153 
4855 -8948.4701 -8948.4701 0.0 465.7002 
4856 -8951.6665 -8951.6665 0.0 467.6284 
4857 -8951.6617 -8951.6617 0.0 467.6988 
4858 -8951.6664 -8951.6664 0.0 467.6355 
4859 -8951.6665 -8951.6665 0.0 467.6292 
4860 -8951.6665 -8951.6665 0.0 467.6284 
4861 -8949.9092 -8949.9092 0.0 468.036 
4862 -8952.1719 -8952.1719 0.0 467.8036 
4863 -8952.1668 -8952.1668 0.0 467.788 
4864 -8952.1718 -8952.1718 0.0 467.8021 
4865 -8952.1719 -8952.1719 0.0 467.8033 
4866 -8952.1719 -8952.1719 0.0 467.8032 
4867 -8950.7374 -8950.7374 0.0 466.9911 
4868 -8952.686 -8952.686 0.0 467.5573 
4869 -8952.6814 -8952.6814 0.0 467.5831 
4870 -8952.6859 -8952.6859 0.0 467.5599 
4871 -8952.686 -8952.686 0.0 467.5577 
4872 -8950.5442 -8950.5442 0.0 465.2587 
4873 -8953.1386 -8953.1386 0.0 466.9089 
4874 -8953.1345 -8953.1345 0.0 466.975 
4875 -8953.1386 -8953.1386 0.0 466.9155 
4876 -8949.9921 -8949.9921 0.0 465.6988 
4877 -8953.5472 -8953.5472 0.0 466.6449 
4878 -8953.5436 -8953.5436 0.0 466.673 
4879 -8953.547 -8953.547 0.0 466.6478 
4880 -8953.5471 -8953.5471 0.0 466.6452 
4881 -8953.5472 -8953.5472 0.0 466.6448 
4882 -8950.3629 -8950.3629 0.0 465.436 
4883 -8953.9237 -8953.9237 0.0 466.3887 
4884 -8953.92 -8953.92 0.0 466.4156 
4885 -8953.9236 -8953.9236 0.0 466.3914 
4886 -8953.9237 -8953.9237 0.0 466.3889 
4887 -8953.9237 -8953.9237 0.0 466.3886 
4888 -8951.0684 -8951.0684 0.0 467.3348 
4889 -8954.299 -8954.299 0.0 466.6745 
4890 -8954.2954 -8954.2954 0.0 466.6473 
4891 -8954.2989 -8954.2989 0.0 466.6717 
4892 -8951.2812 -8951.2812 0.0 467.362 
4893 -8954.6844 -8954.6844 0.0 466.8984 
4894 -8954.6512 -8954.6512 0.0 466.9586 
4895 -8954.6841 -8954.6841 0.0 466.9046 
4896 -8954.6845 -8954.6845 0.0 466.899 
4897 -8954.6844 -8954.6844 0.0 466.899 
4898 -8954.6845 -8954.6845 0.0 466.899 
4899 -8953.4503 -8953.4503 0.0 464.8345 
4900 -8955.1715 -8955.1715 0.0 466.2284 
4901 -8955.1546 -8955.1546 0.0 466.0967 
4902 -8955.1714 -8955.1714 0.0 466.2153 
4903 -8955.1716 -8955.1716 0.0 466.2263 
4904 -8954.8196 -8954.8196 0.0 465.3625 
4905 -8955.7689 -8955.7689 0.0 465.8883 
4906 -8955.7598 -8955.7598 0.0 465.8406 
4907 -8955.7687 -8955.7687 0.0 465.8836 
4908 -8955.7689 -8955.7689 0.0 465.8877 
4909 -8955.7689 -8955.7689 0.0 465.8873 
4910 -8955.7689 -8955.7689 0.0 465.8877 
4911 -8955.5531 -8955.5531 0.0 464.6558 
4912 -8956.3399 -8956.3399 0.0 465.3653 
4913 -8956.3328 -8956.3328 0.0 465.2988 
4914 -8956.34 -8956.34 0.0 465.3586 
4915 -8956.34 -8956.34 0.0 465.3605 
4916 -8956.34 -8956.34 0.0 465.3586 
4917 -8956.3911 -8956.3911 0.0 467.3778 
4918 -8951.9727 -8951.9727 0.0 469.0678 
4919 -8956.9176 -8956.9176 0.0 466.4337 
4920 -8956.9123 -8956.9123 0.0 466.5318 
4921 -8956.9175 -8956.9175 0.0 466.4435 
4922 -8956.9176 -8956.9176 0.0 466.4357 
4923 -8956.9176 -8956.9176 0.0 466.4337 
4924 -8957.2025 -8957.2025 0.0 465.8632 
4925 -8953.7753 -8953.7753 0.0 464.9789 
4926 -8957.5278 -8957.5278 0.0 466.1432 
4927 -8957.525 -8957.525 0.0 466.1177 
4928 -8957.5276 -8957.5276 0.0 466.1408 
4929 -8957.5277 -8957.5277 0.0 466.1431 
4930 -8957.5278 -8957.5278 0.0 466.1433 
4931 -8958.0136 -8958.0136 0.0 466.4756 
4932 -8955.5134 -8955.5134 0.0 466.5146 
4933 -8958.1755 -8958.1755 0.0 466.3982 
4934 -8958.1744 -8958.1744 0.0 466.4073 
4935 -8958.1755 -8958.1755 0.0 466.3991 
4936 -8958.1755 -8958.1755 0.0 466.3989 
4937 -8958.1755 -8958.1755 0.0 466.3991 
4938 -8958.707 -8958.707 0.0 466.0913 
4939 -8956.4521 -8956.4521 0.0 465.4912 
4940 -8958.8324 -8958.8324 0.0 466.2179 
4941 -8958.8316 -8958.8316 0.0 466.2064 
4942 -8958.8324 -8958.8324 0.0 466.2168 
4943 -8958.8324 -8958.8324 0.0 466.217 
4944 -8958.8324 -8958.8324 0.0 466.2168 
4945 -8959.3232 -8959.3232 0.0 466.656 
4946 -8957.085 -8957.085 0.0 466.8002 
4947 -8959.4553 -8959.4553 0.0 466.5495 
4948 -8959.4539 -8959.4539 0.0 466.5616 
4949 -8959.4553 -8959.4553 0.0 466.5507 
4950 -8959.4553 -8959.4553 0.0 466.5496 
4951 -8959.4553 -8959.4553 0.0 466.5495 
4952 -8959.9317 -8959.9317 0.0 466.8757 
4953 -8957.6844 -8957.6844 0.0 466.9235 
4954 -8960.0643 -8960.0643 0.0 466.8033 
4955 -8960.0632 -8960.0632 0.0 466.8119 
4956 -8960.0644 -8960.0644 0.0 466.8042 
4957 -8960.1053 -8960.1053 0.0 467.0008 
4958 -8956.6134 -8956.6134 0.0 466.9254 
4959 -8960.5113 -8960.5113 0.0 466.9419 
4960 -8960.5078 -8960.5078 0.0 466.9508 
4961 -8960.5113 -8960.5113 0.0 466.9428 
4962 -8960.5113 -8960.5113 0.0 466.9426 
4963 -8960.5113 -8960.5113 0.0 466.9426 
4964 -8960.2095 -8960.2095 0.0 466.7413 
4965 -8960.8598 -8960.8598 0.0 466.8954 
4966 -8960.8537 -8960.8537 0.0 466.8846 
4967 -8960.8597 -8960.8597 0.0 466.8944 
4968 -8960.8598 -8960.8598 0.0 466.8953 
4969 -8960.8598 -8960.8598 0.0 466.8955 
4970 -8960.4305 -8960.4305 0.0 466.1377 
4971 -8961.194 -8961.194 0.0 466.6331 
4972 -8961.1867 -8961.1867 0.0 466.5888 
4973 -8961.194 -8961.194 0.0 466.6287 
4974 -8961.194 -8961.194 0.0 466.6302 
4975 -8961.194 -8961.194 0.0 466.6287 
4976 -8960.9661 -8960.9661 0.0 465.7232 
4977 -8961.5502 -8961.5502 0.0 466.2705 
4978 -8961.5447 -8961.5447 0.0 466.2202 
4979 -8961.5502 -8961.5502 0.0 466.2656 
4980 -8961.5503 -8961.5503 0.0 466.2699 
4981 -8961.4786 -8961.4786 0.0 467.1421 
4982 -8961.9435 -8961.9435 0.0 466.7273 
4983 -8961.9397 -8961.9397 0.0 466.6848 
4984 -8961.9434 -8961.9434 0.0 466.7231 
4985 -8961.9435 -8961.9435 0.0 466.7269 
4986 -8962.071 -8962.071 0.0 468.0718 
4987 -8959.0664 -8959.0664 0.0 469.0934 
4988 -8962.3988 -8962.3988 0.0 467.4949 
4989 -8962.3938 -8962.3938 0.0 467.4225 
4990 -8962.3987 -8962.3987 0.0 467.4877 
4991 -8962.3987 -8962.3987 0.0 467.4941 
4992 -8962.3988 -8962.3988 0.0 467.4948 
4993 -8962.4918 -8962.4918 0.0 467.0279 
4994 -8959.5189 -8959.5189 0.0 466.248 
4995 -8962.8297 -8962.8297 0.0 467.2864 
4996 -8962.74 -8962.74 0.0 466.5199 
4997 -8963.2246 -8963.2246 0.0 466.9636 
4998 -8963.0357 -8963.0357 0.0 466.2717 
4999 -8963.5885 -8963.5885 0.0 466.6921 
5000 -8963.5885 -8963.5885 0.0 466.6921 
5000 -8963.5885 -8963.5885 0.0 -6.4232 
10000 -5144.1035 -7055.5279 296.6911 -12.6327 
15000 -5050.8833 -6969.2711 297.7719 -16.7752 
20000 -5142.86 -7088.9728 302.0754 -5.8379 
25000 -5059.338 -6977.7881 297.7816 44.4612 
30000 -5067.5142 -6963.1851 294.2458 17.0935 
35000 -5108.1591 -7012.0586 295.5231 -1.8315 
40000 -5146.3976 -7076.9599 299.6617 35.5026 
